zcta5,obesity_pct,physical_inactivity_pct,totalpopulation,totalpop18plus
60951,40.3,25.4,803,653
60952,37.8,25.0,636,470
60953,40.5,26.3,2113,1614
60954,40.2,26.9,5825,4576
60955,40.7,28.0,1828,1372
60956,42.0,25.3,133,108
60957,36.3,23.5,5499,4210
60958,50.0,35.3,1835,1459
60959,37.7,27.8,958,785
60960,41.9,26.3,923,679
60961,37.8,22.9,733,604
60962,38.2,26.0,532,416
60963,42.3,26.9,1636,1254
60964,38.3,24.0,4628,3694
60966,41.3,27.8,1379,1088
60968,40.8,26.0,390,292
60970,43.7,32.4,6306,5021
60973,40.3,27.3,342,264
60974,41.4,26.2,257,199
61001,36.9,25.4,1144,965
61006,37.1,22.2,1640,1286
61007,41.4,24.4,472,373
61008,38.1,27.6,33747,25468
61010,39.2,20.0,7733,5777
61011,34.9,19.6,2899,2334
61012,36.2,23.9,2160,1615
61013,38.4,23.9,663,543
61014,37.5,24.1,1016,814
61015,39.1,21.0,895,707
61016,36.9,21.1,4738,3974
61018,38.4,22.1,1048,805
61019,37.9,23.1,3622,2950
61020,40.4,21.1,3267,2321
61021,40.0,26.1,22984,18640
61024,37.5,21.1,2456,1944
61025,36.2,23.4,4504,3567
61028,37.6,25.8,1865,1532
61030,41.8,25.0,2077,1607
61031,35.3,23.3,1430,1120
61032,41.9,29.0,29110,23035
61036,34.7,21.1,7111,5898
61037,36.0,24.7,122,99
61038,35.4,24.2,1175,918
61039,39.0,22.7,780,592
61041,38.7,26.5,1352,1085
61042,36.8,24.3,511,404
61043,38.5,18.6,133,98
61044,40.1,24.2,231,178
61046,38.6,24.4,2998,2388
61047,39.3,21.3,1688,1351
61048,37.6,23.5,4081,3202
61049,43.4,27.0,476,402
61050,39.6,23.7,349,251
61051,36.9,23.0,1444,1148
61052,43.9,26.1,1041,818
61053,38.8,26.5,2542,2098
61054,42.6,28.7,3731,2967
61057,36.9,20.9,108,87
61059,38.4,25.8,116,95
61060,38.5,23.7,1387,1077
61061,41.1,24.8,6865,5536
61062,39.8,24.6,1871,1411
61063,37.7,20.1,3901,2965
61064,42.1,25.6,3693,2909
61065,35.9,22.0,11206,8135
61067,38.2,23.1,669,556
61068,42.0,25.7,14653,11105
61070,38.7,22.1,1109,850
61071,38.0,27.6,13389,10527
61072,37.9,20.5,11259,8623
61073,37.1,18.9,19936,15277
61074,39.9,27.7,4023,3277
61075,36.5,22.4,989,776
61077,39.5,19.7,74,64
61078,38.7,24.1,1388,1036
61079,37.6,20.2,226,173
61080,40.3,23.7,11252,8377
61081,36.9,26.8,21064,16436
61084,37.9,18.8,3036,2374
61085,37.8,24.9,3194,2527
61087,38.3,26.3,1541,1215
61088,37.6,20.2,5966,4587
61089,38.6,22.2,831,642
61091,42.5,26.3,93,72
61101,49.3,36.1,19784,14646
61102,49.6,36.9,17281,12780
61103,46.0,31.2,23294,18018
61104,50.9,39.9,17354,12417
61107,38.9,23.2,30722,24210
61108,41.2,27.3,29660,23040
61109,42.6,28.5,26958,20730
61111,40.8,25.4,23028,18399
61112,29.1,30.6,139,133
61114,37.0,22.1,15569,12530
61115,40.8,24.7,22599,17614
61201,40.9,26.8,37366,29062
61230,34.2,22.6,1191,910
61231,39.0,25.8,5291,4128
61232,38.5,21.1,1335,1048
61233,35.4,21.6,391,300
61234,35.2,21.2,1197,900
61235,37.4,24.5,1328,1065
61236,40.3,26.1,89,66
61238,36.3,22.2,3028,2393
61239,42.0,24.9,1024,681
61240,35.7,19.4,5902,4675
61241,36.0,21.6,6841,5345
61242,36.6,20.8,1121,867
61243,36.0,24.0,249,187
61244,40.5,26.3,24004,18724
61250,35.2,22.7,2587,1977
61251,34.6,21.3,387,300
61252,35.7,25.4,5436,4320
61254,35.1,21.9,11587,8895
61256,39.2,26.1,1779,1419
61257,37.3,21.4,1097,891
61258,37.0,24.4,180,124
61259,35.6,19.1,1197,976
61260,39.9,26.6,748,575
61261,34.8,22.8,847,686
61262,36.1,21.2,961,761
61263,38.0,22.1,742,553
61264,38.7,23.1,10157,8175
61265,39.7,25.3,44342,34314
61270,33.9,22.5,7055,5576
61272,40.2,27.0,1449,1156
61273,35.4,20.0,3227,2417
61274,36.5,22.8,317,260
61275,36.8,19.7,4154,3209
61276,37.9,24.6,75,58
61277,35.4,24.1,3233,2525
61278,38.4,23.4,697,545
61279,35.7,19.9,1000,719
61281,38.7,23.0,2529,1973
61282,40.0,26.5,8278,6415
61283,35.9,24.1,1486,1103
61284,36.8,20.6,2298,1830
61285,43.0,27.4,2681,2403
61301,38.6,26.2,10375,8061
61310,38.6,25.0,3700,2927
61311,37.5,28.3,179,150
61312,40.4,25.9,413,340
61313,37.4,26.9,304,224
61314,38.1,24.7,702,549
61315,39.7,25.9,281,214
61316,36.8,24.5,269,209
61317,37.3,23.7,441,351
61318,38.2,24.5,620,479
61319,36.5,25.2,1147,905
61320,38.5,25.7,641,514
61321,38.5,24.3,264,211
61322,40.4,30.8,1463,1062
61323,39.8,28.1,119,94
61324,38.2,23.6,102,85
61325,36.1,21.7,992,777
61326,37.1,23.4,2103,1686
61327,36.0,21.5,1207,983
61329,38.7,25.2,1266,1001
61330,37.3,24.6,1369,1111
61332,37.4,24.7,133,107
61333,35.2,23.3,343,256
61334,38.8,24.3,642,520
61335,36.0,22.0,519,411
61336,37.1,21.5,561,439
61337,40.7,27.3,443,362
61338,38.9,25.4,345,271
61340,38.0,22.7,479,368
61341,38.0,24.1,8092,6386
61342,37.9,27.0,8648,6613
61344,38.0,25.0,323,261
61345,38.1,25.3,753,604
61346,36.2,25.6,78,57
61348,37.2,23.5,4576,3578
61349,37.8,24.3,903,716
61350,37.8,25.1,23997,19085
61353,38.1,24.2,1207,984
61354,36.4,24.2,10447,8425
61356,37.8,25.5,10915,8797
61358,38.7,25.8,410,328
61359,39.3,27.8,313,239
61360,37.5,23.3,3306,2479
61361,37.6,24.8,1336,1047
61362,39.3,26.8,5961,4644
61363,35.5,23.5,225,188
61364,39.2,27.9,18449,14414
61367,38.1,25.4,691,545
61368,36.9,23.4,1302,1038
61369,39.2,26.9,1586,1251
61370,37.5,24.3,1317,1022
61371,38.5,25.0,100,83
61372,38.7,24.5,225,181
61373,35.7,21.2,1976,1536
61374,38.3,23.5,77,60
61375,37.6,25.0,1095,899
61376,37.6,25.5,2022,1561
61377,37.8,24.0,1302,999
61378,38.1,24.2,518,417
61379,38.0,22.9,1244,946
61401,40.4,30.0,31169,24899
61402,48.3,29.4,1589,1589
61410,39.3,26.9,3632,2772
61411,36.9,23.7,355,288
61412,37.3,23.3,1346,1045
61413,36.4,22.4,1020,805
61414,35.5,21.1,782,619
61415,38.7,25.8,1623,1250
61416,37.4,21.8,210,156
61417,37.0,23.0,206,184
61418,36.4,22.0,677,555
61419,34.2,25.0,113,101
61420,37.7,24.5,964,757
61421,38.3,25.4,1234,953
61422,39.7,27.9,3099,2447
61423,37.7,25.0,596,502
61425,37.9,23.6,394,344
61426,39.8,22.7,92,61
61427,40.1,26.9,2157,1739
61428,36.7,23.6,1125,893
61430,37.5,23.8,753,605
61431,40.5,27.8,295,235
61432,38.1,22.8,586,468
61434,38.8,25.7,3058,2398
61435,37.5,24.1,211,173
61436,36.8,22.7,840,670
61437,37.0,22.6,663,543
61438,37.1,23.0,709,574
61439,35.5,23.2,274,215
61440,36.6,23.1,600,479
61441,39.8,26.6,824,647
61442,39.1,27.6,691,553
61443,39.9,28.2,13780,10491
61447,37.0,22.5,923,699
61448,36.4,24.0,3794,2973
61449,37.5,24.9,399,316
61450,39.6,27.0,1576,1240
61451,33.7,22.3,305,250
61452,42.5,31.5,259,212
61453,37.7,23.4,609,456
61454,39.0,25.0,641,523
61455,38.2,25.6,17630,14697
61458,38.2,24.3,672,568
61459,39.7,25.2,396,320
61460,39.6,25.0,290,241
61462,37.3,25.8,10980,8588
61465,37.3,22.8,1116,878
61466,37.6,22.1,292,231
61467,35.2,21.6,1069,820
61468,39.0,22.0,104,77
61469,41.7,28.7,1802,1501
61470,39.9,28.4,542,418
61471,38.7,26.0,102,83
61472,36.0,22.1,614,478
61473,36.4,23.3,1539,1216
61474,38.1,26.1,282,231
61475,35.6,21.2,201,168
61476,40.6,27.8,386,302
61477,39.0,26.1,569,470
61478,34.3,21.2,298,220
61479,37.6,24.1,107,91
61480,38.3,25.3,1242,957
61482,39.5,25.5,559,436
61483,38.4,25.5,1872,1477
61484,40.1,25.9,787,610
61485,35.7,21.8,541,440
61486,37.2,22.7,1383,1128
61488,36.1,22.9,1019,838
61489,37.4,24.1,915,714
61490,36.8,22.4,1011,792
61491,37.7,24.2,2015,1568
61501,39.8,26.0,1610,1282
61516,38.1,22.7,662,537
61517,30.4,17.2,3293,2539
61519,41.6,27.3,216,173
61520,40.3,26.4,16156,13140
61523,32.7,20.7,10951,8512
61524,39.6,25.8,237,197
61525,28.3,15.6,11433,7848
61526,30.7,17.4,1060,817
61528,29.4,16.8,3285,2346
61529,31.8,19.7,2852,2161
61530,37.5,21.7,6698,5058
61531,37.7,23.4,3325,2546
61532,37.4,25.7,475,351
61533,34.5,22.7,2198,1758
61534,37.7,24.4,1622,1309
61535,36.1,22.0,1748,1318
61536,31.6,19.8,2974,2364
61537,37.7,25.2,2807,2217
61539,34.4,22.5,186,154
61540,37.9,24.7,2741,2182
61541,39.5,25.1,94,82
61542,39.5,26.1,3423,2778
61543,37.9,27.0,110,92
61544,39.0,26.2,688,551
61545,39.5,22.4,597,473
61546,37.1,24.2,3886,3052
61547,33.1,20.5,3757,2888
61548,35.8,18.2,12355,9149
61550,33.8,19.7,18488,14007
61552,28.1,15.1,244,183
61553,38.2,22.8,187,143
61554,38.1,25.3,40854,32285
61559,32.3,21.3,3199,2374
61560,36.8,23.0,654,573
61561,37.3,21.7,2610,1974
61562,29.7,20.7,89,60
61563,39.5,24.4,534,416
61564,38.5,26.0,1002,759
61565,37.6,23.1,1409,1086
61567,35.9,23.5,645,537
61568,34.9,20.1,4346,3214
61569,32.4,20.3,1123,895
61570,39.1,22.8,1720,1328
61571,35.0,19.9,24766,18378
61572,38.2,24.7,997,812
61602,44.4,35.6,1198,1127
61603,43.5,32.9,15503,11001
61604,38.6,28.0,29344,22640
61605,48.2,40.5,14049,9953
61606,32.3,21.4,6798,5627
61607,33.1,22.0,10353,8289
61610,38.9,25.9,4942,3935
61611,37.1,23.1,23837,18968
61614,32.0,20.5,27119,21821
61615,30.5,18.8,24314,19011
61616,33.7,21.0,5966,4807
61625,22.9,14.0,495,488
61701,38.4,23.6,34497,27785
61704,33.1,17.8,37129,28346
61705,34.6,16.7,14682,10705
61720,38.2,24.3,256,178
61721,35.5,21.0,565,447
61722,38.9,25.2,551,419
61723,37.6,22.1,2266,1693
61724,35.3,18.8,494,389
61725,35.9,19.3,1558,1200
61726,36.0,22.0,2417,1886
61727,38.6,25.4,9450,7330
61728,38.6,23.5,1381,1042
61729,36.7,18.2,1182,833
61730,39.1,25.0,305,237
61731,35.3,22.5,220,165
61732,35.9,19.5,2101,1573
61733,35.1,19.3,1099,865
61734,37.7,24.1,2597,1968
61735,37.7,22.9,360,302
61736,33.3,15.5,1966,1392
61737,39.5,26.3,444,378
61738,39.9,23.9,4253,3203
61739,34.5,23.9,4784,3614
61740,34.5,23.5,1484,1131
61741,35.8,24.0,1538,1108
61742,36.7,18.8,1186,855
61743,36.2,24.9,164,147
61744,33.7,18.4,2021,1451
61745,34.6,17.9,4331,3168
61747,34.6,22.7,1471,1164
61748,34.7,17.7,2721,2108
61749,36.8,21.1,588,476
61750,39.4,22.4,92,80
61751,35.8,24.7,110,98
61752,35.4,19.5,4250,3220
61753,36.0,20.9,2950,2205
61754,35.8,19.8,1192,935
61755,35.8,19.8,4422,3257
61756,38.1,20.4,2165,1659
61759,35.7,21.8,1449,1128
61760,38.7,23.4,2350,1874
61761,35.2,21.2,53045,43432
61764,37.3,26.6,13668,10920
61769,36.1,24.3,556,417
61770,39.7,26.7,996,770
61771,39.6,22.6,1005,713
61772,35.3,19.3,348,285
61773,38.0,25.9,447,346
61774,35.2,19.2,949,730
61775,37.3,25.6,286,217
61776,34.0,17.8,1393,1095
61777,37.1,21.7,864,694
61778,36.2,20.7,638,512
61801,30.0,21.8,27658,24404
61802,34.1,22.5,19460,15499
61810,40.7,24.4,329,241
61811,40.1,24.1,666,514
61812,42.6,25.7,275,235
61813,36.6,23.2,1705,1395
61814,41.1,23.7,1206,873
61815,33.2,19.6,339,299
61816,32.2,20.5,482,399
61817,39.0,22.8,2490,1836
61818,36.7,21.9,1553,1178
61820,29.5,24.2,40822,36966
61821,34.6,21.3,29057,22465
61822,30.2,17.7,25091,19443
61830,37.7,22.1,497,376
61831,40.3,24.4,133,97
61832,46.1,32.3,32878,24786
61833,43.4,31.3,1968,1617
61834,45.3,29.2,7895,6632
61839,34.4,18.8,584,434
61840,31.8,17.1,784,555
61841,40.1,24.2,1307,1022
61842,37.7,23.6,2771,2177
61843,30.5,16.6,2527,1888
61844,42.4,26.8,1027,816
61845,31.8,17.9,352,266
61846,41.5,25.7,4669,3566
61847,32.3,23.1,1188,948
61848,40.9,23.0,202,153
61849,33.6,20.5,1715,1360
61850,41.3,25.2,511,396
61851,32.1,19.1,425,341
61852,32.8,20.8,205,170
61853,31.0,16.4,14218,10138
61854,34.2,19.5,1431,1165
61855,37.8,22.5,107,93
61856,34.5,20.6,7933,6081
61857,41.0,25.1,177,130
61858,41.9,26.5,2756,2221
61859,32.4,18.2,1119,860
61862,34.2,22.7,456,373
61863,32.6,19.1,827,638
61864,31.3,18.3,1637,1258
61865,40.2,24.1,1359,1047
61866,39.4,28.9,13459,9902
61870,42.4,26.9,1186,934
61871,31.1,19.5,308,243
61872,32.6,20.2,748,554
61873,31.6,17.2,5911,4310
61874,28.7,18.7,8739,6835
61875,32.1,18.4,802,611
61876,39.9,25.0,671,518
61877,33.2,20.2,1585,1200
61878,33.7,21.9,1347,1084
61880,31.9,18.0,4317,3188
61882,38.7,22.3,641,493
61883,43.4,27.9,4340,3301
61884,34.8,19.5,1094,893
61910,39.9,28.4,4460,3297
61911,37.3,27.0,4849,3358
61912,36.8,21.6,1143,938
61913,38.0,26.4,1563,1175
61914,37.3,22.1,1845,1380
61917,36.2,23.5,569,452
61919,37.8,22.3,778,628
61920,37.6,24.1,20847,17192
61924,38.2,27.5,2274,1847
61925,40.7,24.2,944,696
61928,38.6,24.7,606,503
61929,36.0,23.0,759,588
61930,38.3,24.0,486,389
61931,37.2,22.3,1075,804
61932,34.9,24.5,396,322
61933,37.0,24.2,977,747
61936,36.9,22.6,220,173
61937,41.3,28.3,1934,1425
61938,39.6,26.9,20768,16396
61940,37.2,24.0,216,179
61942,37.6,24.5,1146,924
61943,38.2,25.4,1438,1163
61944,37.9,27.1,11780,9321
61949,35.7,23.6,144,114
61951,37.7,24.6,8057,6156
61953,38.0,23.0,6365,4878
61955,36.3,23.4,193,162
61956,37.5,21.6,2885,2173
61957,37.4,22.5,1766,1377
62001,38.2,23.1,1702,1348
62002,43.0,27.1,30176,23861
62006,34.9,19.5,633,488
62009,37.9,26.7,1636,1280
62010,37.2,21.6,10847,8480
62011,38.6,23.1,186,155
62012,37.1,21.9,6373,5052
62013,33.9,20.6,430,370
62014,36.1,23.6,3836,3017
62015,36.1,21.4,491,388
62016,38.4,24.5,3690,2849
62017,39.9,28.4,1115,879
62018,42.7,28.1,3412,2514
62019,40.3,27.4,425,344
62021,37.1,20.6,1033,814
62022,39.4,23.5,1074,901
62023,38.8,26.9,101,77
62024,39.8,24.7,9337,7484
62025,35.4,18.3,35229,28196
62026,25.9,13.8,1197,1181
62027,37.5,25.0,411,339
62028,34.4,19.8,1148,990
62030,44.7,26.9,96,71
62031,38.9,22.8,830,664
62032,40.7,28.8,684,522
62033,37.2,25.6,4584,3610
62034,34.5,17.8,14665,11196
62035,37.1,21.0,16172,13025
62036,33.4,20.9,610,505
62037,38.5,22.3,1779,1470
62040,41.5,26.7,40872,31944
62044,39.5,25.5,1728,1336
62045,34.7,22.0,513,418
62046,37.0,19.9,913,677
62047,35.7,23.3,1443,1117
62048,40.0,25.5,1240,971
62049,40.6,26.3,7952,6704
62050,37.8,24.3,282,222
62051,40.3,26.3,848,699
62052,39.3,24.5,12503,9798
62053,37.7,24.2,635,496
62054,39.7,25.5,641,521
62056,38.2,25.6,8559,6633
62058,38.5,22.9,767,619
62059,54.6,43.0,631,425
62060,50.2,34.2,3865,2972
62061,35.3,17.5,1745,1341
62062,35.1,18.4,8297,6839
62063,37.5,23.9,1144,872
62067,36.8,19.7,2390,1937
62069,37.8,24.6,3076,2457
62074,38.7,23.6,1103,863
62075,38.2,26.1,3229,2447
62076,39.5,26.4,123,100
62077,39.5,27.5,383,298
62078,38.5,22.9,76,61
62079,37.4,21.7,314,250
62080,37.8,24.5,2197,1680
62081,39.5,25.2,295,231
62082,42.1,28.5,2401,1855
62083,36.6,25.3,199,146
62084,40.4,25.3,1520,1172
62085,39.3,27.1,246,183
62086,40.0,25.4,1237,1011
62087,42.5,27.0,1887,1439
62088,37.5,25.2,6605,5175
62089,40.3,29.2,499,401
62090,56.7,42.2,988,691
62091,36.8,22.9,358,276
62092,41.2,30.4,2682,2072
62093,35.7,23.3,529,431
62094,39.8,26.9,1017,807
62095,39.1,23.2,11060,8739
62097,37.4,20.1,2906,2260
62098,38.4,26.8,90,71
62201,49.5,42.9,5125,3510
62203,49.8,37.7,6344,5115
62204,52.3,41.0,4483,3426
62205,51.9,41.8,6682,5166
62206,49.9,38.0,12929,9177
62207,52.0,40.5,7045,4963
62208,38.7,25.4,16992,13680
62214,36.8,22.4,1087,859
62215,40.8,22.1,1877,1413
62216,39.2,19.6,3019,2224
62217,40.1,27.6,738,589
62218,40.6,22.5,1566,1193
62219,38.7,20.6,934,728
62220,38.7,24.9,19474,15109
62221,37.4,22.5,29039,22040
62223,37.6,24.3,16263,13046
62225,32.2,15.6,5332,3291
62226,38.4,24.8,29156,23076
62230,38.3,20.7,6414,4963
62231,40.2,22.9,7171,5753
62232,36.7,24.9,7547,5880
62233,42.8,29.7,8187,6946
62234,39.1,22.7,31843,25162
62236,35.0,17.7,13924,10648
62237,38.6,24.9,2413,1909
62238,38.6,23.5,617,462
62239,36.7,24.3,4638,3591
62240,36.3,24.4,1645,1332
62241,36.5,23.8,1010,798
62242,38.2,25.1,1239,966
62243,34.4,21.1,5796,4513
62244,36.8,20.0,1059,836
62245,39.2,20.8,1815,1386
62246,39.5,24.8,10145,8415
62248,36.5,20.4,429,331
62249,36.3,19.2,16052,12518
62250,43.3,29.3,439,351
62253,38.7,23.8,656,515
62254,32.2,19.7,6503,5468
62255,36.1,24.1,953,759
62256,35.0,17.6,66,51
62257,36.8,24.1,2753,2158
62258,35.5,21.5,10379,7666
62260,34.4,20.7,7162,5714
62261,38.8,25.1,145,121
62262,39.2,24.4,1541,1215
62263,36.7,22.8,5105,4003
62264,34.5,21.4,3147,2494
62265,39.8,21.9,4446,3349
62266,40.5,22.5,248,169
62268,36.6,23.5,704,546
62269,33.8,18.4,36068,26865
62271,36.9,21.8,2101,1648
62272,38.8,26.6,1472,1145
62273,37.9,22.6,268,216
62274,41.0,27.0,7673,6504
62275,37.9,22.3,3452,2736
62277,38.1,23.9,1113,880
62278,35.8,21.7,6646,5213
62279,37.7,21.6,97,74
62280,39.9,25.6,404,330
62281,35.4,16.5,2912,2159
62282,36.4,24.4,638,507
62284,39.8,24.6,556,424
62285,34.9,20.8,4718,3570
62286,40.6,28.2,5719,4469
62288,37.9,25.9,2708,2132
62289,34.9,20.6,410,312
62292,40.7,28.3,770,599
62293,38.5,20.3,4562,3583
62294,35.6,16.3,15431,11555
62295,35.8,19.5,1514,1129
62297,38.3,25.1,378,298
62298,35.6,19.4,17630,13759
62301,39.3,26.4,31481,24641
62305,36.5,22.5,19042,14869
62311,39.3,26.5,754,597
62312,40.1,27.2,2017,1570
62313,39.2,25.8,387,293
62314,42.7,28.6,500,380
62316,39.3,25.6,664,477
62319,42.5,33.5,199,163
62320,38.0,24.2,2286,1683
62321,37.1,23.6,3873,3027
62323,42.2,30.4,233,181
62324,37.6,24.1,1278,991
62325,38.4,22.8,416,315
62326,37.2,24.1,2255,1785
62330,40.2,27.3,1600,1283
62334,40.0,26.6,147,125
62336,40.0,26.6,82,72
62338,36.6,20.5,1437,1113
62339,37.3,25.1,852,638
62340,42.1,29.5,1618,1253
62341,39.1,24.5,3369,2657
62343,40.6,26.9,653,483
62344,41.9,31.7,101,84
62345,40.5,27.6,302,232
62346,40.2,25.2,185,146
62347,37.9,22.3,2371,1781
62348,39.4,23.8,165,121
62349,38.2,23.7,627,497
62351,37.7,23.3,1793,1378
62352,41.6,27.8,229,168
62353,42.4,27.3,5093,4276
62354,39.9,26.8,1475,1223
62355,39.8,27.4,718,546
62356,39.4,25.4,506,391
62357,41.0,29.6,233,173
62358,40.5,26.1,699,536
62359,36.2,23.1,149,111
62360,37.2,21.9,1706,1245
62361,41.2,28.7,373,315
62362,41.1,29.5,358,293
62363,39.9,26.7,5726,4456
62365,38.2,23.1,577,449
62366,39.8,25.5,1338,985
62367,38.5,25.9,1165,896
62370,40.4,26.3,382,308
62373,37.3,23.6,305,246
62374,39.6,25.9,285,228
62375,40.6,25.1,341,242
62376,38.1,23.5,1187,924
62378,39.8,25.5,793,623
62379,38.1,23.1,1894,1475
62380,41.1,25.7,319,246
62401,34.6,23.7,19408,15111
62410,38.9,22.8,996,741
62411,35.1,24.0,4408,3314
62413,39.0,24.0,442,349
62414,36.7,24.1,1831,1417
62417,41.4,29.7,2984,2313
62418,39.5,26.2,2027,1520
62419,38.4,22.4,397,315
62420,38.7,25.9,4196,3295
62421,38.6,23.9,744,582
62422,38.1,24.9,1041,835
62423,35.6,21.3,653,511
62424,33.8,20.6,2427,1686
62425,39.0,24.8,576,446
62426,38.0,27.3,912,708
62427,40.3,25.3,1582,1225
62428,39.6,24.6,2907,2328
62431,38.0,24.8,1043,823
62432,35.7,21.1,569,423
62433,39.7,24.9,866,700
62434,39.7,24.9,346,266
62436,40.1,23.3,571,438
62438,38.3,25.3,286,237
62439,39.7,27.0,6966,5461
62440,37.3,22.0,1121,912
62441,36.0,21.9,7236,5632
62442,38.8,25.1,2322,1755
62443,35.9,24.9,1589,1216
62444,37.2,24.1,365,266
62445,36.0,20.8,940,698
62446,40.2,27.6,372,282
62447,37.2,22.1,3005,2395
62448,39.0,24.6,5719,4448
62449,40.1,25.5,3095,2352
62450,39.6,25.7,11978,9294
62451,40.1,26.8,1972,1555
62452,38.4,22.5,363,283
62454,39.6,23.3,10753,8734
62458,40.4,28.6,2170,1693
62459,37.1,22.8,238,191
62460,38.8,27.3,1018,790
62461,33.2,20.8,781,625
62462,37.2,21.8,1103,827
62463,37.0,23.5,1184,878
62464,41.3,24.2,99,71
62465,36.7,22.8,921,698
62466,42.3,25.8,4201,3700
62467,32.2,19.5,3764,2822
62468,39.5,24.1,2601,1954
62469,37.9,21.9,472,332
62471,40.9,27.5,10530,8667
62473,35.9,24.2,1280,1002
62474,39.3,25.4,749,553
62475,37.9,22.1,271,222
62476,40.0,26.2,1570,1179
62477,34.6,20.2,904,710
62478,39.7,23.3,331,261
62479,38.1,21.2,782,575
62480,37.4,21.4,639,522
62481,36.7,20.2,348,265
62501,39.3,21.5,2377,1890
62510,37.2,25.1,1650,1307
62512,37.8,22.4,428,336
62513,37.9,20.3,1716,1270
62514,38.9,20.6,209,171
62515,38.7,21.1,909,679
62517,37.1,24.2,219,171
62518,36.8,23.1,411,305
62519,35.5,23.6,89,71
62520,38.0,20.1,1505,1226
62521,42.4,26.1,33793,26487
62522,44.8,27.9,14838,11471
62523,53.4,37.9,886,809
62526,44.2,29.1,31758,25014
62530,40.0,23.3,1458,1158
62531,37.4,24.6,1740,1350
62532,40.2,21.4,119,93
62533,37.4,22.7,929,745
62534,37.6,25.1,1066,890
62535,34.9,18.5,3745,2815
62536,37.1,18.3,886,691
62537,36.4,20.2,182,140
62538,38.4,23.5,339,268
62539,38.1,20.8,1264,965
62540,37.4,24.8,1341,1074
62543,37.1,23.8,453,359
62544,38.3,21.5,1795,1388
62545,38.4,21.3,1162,901
62546,36.1,22.9,1560,1213
62547,37.9,24.8,742,591
62548,36.7,24.4,2145,1679
62549,37.2,19.1,6282,4709
62550,37.1,24.6,2708,2144
62551,38.9,20.9,753,563
62553,38.1,25.8,474,355
62554,39.5,22.6,1559,1177
62555,37.9,25.4,535,395
62556,35.9,22.5,399,300
62557,39.4,29.5,6841,5329
62558,39.5,22.7,3503,2683
62560,38.0,23.6,1431,1113
62561,38.6,21.1,5229,3988
62563,35.8,16.9,6062,4515
62565,38.4,25.7,7477,5866
62567,37.4,24.4,1013,760
62568,38.2,25.1,17043,14033
62570,36.8,24.3,473,379
62571,39.2,26.7,1242,972
62572,36.6,21.4,522,398
62573,38.8,20.9,1416,1059
62601,40.6,24.2,361,287
62610,38.9,24.9,213,156
62611,39.1,24.7,978,768
62612,40.8,26.3,1774,1394
62613,38.3,21.8,3869,2848
62615,38.3,20.6,5424,4078
62617,37.3,25.4,662,553
62618,41.9,29.1,7596,5544
62621,37.5,22.9,1072,841
62622,38.1,24.9,77,69
62624,38.0,23.8,461,385
62625,37.1,17.8,817,653
62626,37.0,26.4,8033,6430
62627,39.7,26.3,928,767
62628,40.5,25.0,825,634
62629,35.2,15.7,15255,11065
62630,35.7,21.5,474,362
62631,40.4,25.7,307,225
62633,38.8,27.3,617,477
62634,36.9,23.7,847,679
62635,35.0,21.2,718,550
62638,40.1,24.3,1305,1029
62639,36.9,22.9,283,236
62640,38.5,27.8,3446,2732
62642,38.3,22.4,1344,1047
62643,36.2,19.8,450,353
62644,37.8,26.4,4690,3791
62649,37.5,25.3,453,353
62650,39.9,25.2,24891,20153
62655,38.1,25.6,566,451
62656,39.0,25.2,18634,15277
62661,38.5,20.2,1280,970
62663,39.1,25.4,265,214
62664,36.7,25.0,2712,2153
62665,40.4,26.0,1279,994
62666,37.3,23.3,570,456
62667,37.3,27.3,459,369
62668,38.8,23.3,1378,1076
62670,37.4,19.2,3162,2378
62671,35.9,21.1,515,394
62672,35.6,21.7,208,168
62673,38.1,23.4,462,363
62674,37.9,27.8,1305,1047
62675,37.9,23.2,6044,4773
62677,37.4,19.0,2571,2002
62681,40.1,27.0,5284,4294
62682,37.7,24.4,745,597
62684,35.9,17.8,5469,4098
62685,36.6,23.1,1814,1449
62688,37.8,23.4,652,535
62689,37.2,20.9,516,411
62690,36.8,24.1,3736,2935
62691,38.1,24.4,2278,1783
62692,39.8,24.6,1970,1495
62693,36.0,17.3,1733,1308
62694,38.2,24.5,3061,2401
62695,37.7,23.0,464,369
62701,45.0,28.5,1354,1280
62702,43.8,27.3,33712,26522
62703,46.7,31.3,28344,21770
62704,39.6,21.9,39157,31364
62707,40.0,23.0,7290,5865
62711,33.9,17.0,18115,14580
62712,35.6,17.0,10321,8175
62801,41.7,29.1,20502,16135
62803,36.9,21.4,967,702
62806,40.7,27.6,3247,2487
62807,37.0,23.4,879,714
62808,37.6,22.5,1383,1073
62809,41.2,26.4,304,220
62810,39.1,27.0,1088,804
62811,39.6,23.5,282,217
62812,41.3,28.1,10962,8516
62814,40.8,27.9,2013,1488
62815,39.8,27.0,353,256
62816,39.3,25.4,1158,960
62817,38.7,24.0,522,383
62818,39.6,24.6,356,279
62819,39.5,24.4,412,324
62820,39.9,28.3,142,112
62821,39.1,29.9,7083,5604
62822,41.8,27.7,2745,2162
62823,38.4,26.3,1693,1295
62824,40.4,26.4,1654,1298
62825,39.2,25.7,193,165
62827,39.6,27.8,1103,845
62828,39.0,24.7,1363,1073
62830,38.1,22.9,1436,1111
62831,38.1,23.8,526,451
62832,41.1,28.2,8921,6988
