year,zcta5,measure,data_value,data_value_type,totalpopulation,totalpop18plus
2023,62816,Obesity,39.3,Crude prevalence,1158,960
2023,62817,Physical Inactivity,24.0,Crude prevalence,522,383
2023,62817,Obesity,38.7,Crude prevalence,522,383
2023,62818,Physical Inactivity,24.6,Crude prevalence,356,279
2023,62818,Obesity,39.6,Crude prevalence,356,279
2023,62819,Physical Inactivity,24.4,Crude prevalence,412,324
2023,62819,Obesity,39.5,Crude prevalence,412,324
2023,62820,Physical Inactivity,28.3,Crude prevalence,142,112
2023,62820,Obesity,39.9,Crude prevalence,142,112
2023,62821,Physical Inactivity,29.9,Crude prevalence,7083,5604
2023,62821,Obesity,39.1,Crude prevalence,7083,5604
2023,62822,Physical Inactivity,27.7,Crude prevalence,2745,2162
2023,62822,Obesity,41.8,Crude prevalence,2745,2162
2023,62823,Physical Inactivity,26.3,Crude prevalence,1693,1295
2023,62823,Obesity,38.4,Crude prevalence,1693,1295
2023,62824,Physical Inactivity,26.4,Crude prevalence,1654,1298
2023,62824,Obesity,40.4,Crude prevalence,1654,1298
2023,62825,Physical Inactivity,25.7,Crude prevalence,193,165
2023,62825,Obesity,39.2,Crude prevalence,193,165
2023,62827,Physical Inactivity,27.8,Crude prevalence,1103,845
2023,62827,Obesity,39.6,Crude prevalence,1103,845
2023,62828,Physical Inactivity,24.7,Crude prevalence,1363,1073
2023,62828,Obesity,39.0,Crude prevalence,1363,1073
2023,62830,Physical Inactivity,22.9,Crude prevalence,1436,1111
2023,62830,Obesity,38.1,Crude prevalence,1436,1111
2023,62831,Physical Inactivity,23.8,Crude prevalence,526,451
2023,62831,Obesity,38.1,Crude prevalence,526,451
2023,62832,Physical Inactivity,28.2,Crude prevalence,8921,6988
2023,62832,Obesity,41.1,Crude prevalence,8921,6988
2023,62833,Physical Inactivity,26.7,Crude prevalence,390,302
2023,62833,Obesity,40.8,Crude prevalence,390,302
2023,62835,Physical Inactivity,25.3,Crude prevalence,1354,1133
2023,62835,Obesity,35.1,Crude prevalence,1354,1133
2023,62836,Physical Inactivity,24.1,Crude prevalence,815,583
2023,62836,Obesity,39.5,Crude prevalence,815,583
2023,62837,Physical Inactivity,28.4,Crude prevalence,8467,6603
2023,62837,Obesity,40.7,Crude prevalence,8467,6603
2023,62838,Physical Inactivity,29.7,Crude prevalence,1463,1110
2023,62838,Obesity,41.3,Crude prevalence,1463,1110
2023,62839,Physical Inactivity,28.0,Crude prevalence,6441,4991
2023,62839,Obesity,41.6,Crude prevalence,6441,4991
2023,62841,Physical Inactivity,26.0,Crude prevalence,151,116
2023,62841,Obesity,40.1,Crude prevalence,151,116
2023,62842,Physical Inactivity,25.7,Crude prevalence,807,629
2023,62842,Obesity,39.0,Crude prevalence,807,629
2023,62843,Physical Inactivity,27.1,Crude prevalence,74,60
2023,62843,Obesity,38.7,Crude prevalence,74,60
2023,62844,Physical Inactivity,27.2,Crude prevalence,1930,1572
2023,62844,Obesity,39.2,Crude prevalence,1930,1572
2023,62846,Physical Inactivity,25.9,Crude prevalence,1930,1739
2023,62846,Obesity,43.4,Crude prevalence,1930,1739
2023,62848,Physical Inactivity,22.1,Crude prevalence,564,456
2023,62848,Obesity,36.6,Crude prevalence,564,456
2023,62849,Physical Inactivity,24.5,Crude prevalence,2181,1652
2023,62849,Obesity,38.4,Crude prevalence,2181,1652
2023,62850,Physical Inactivity,25.0,Crude prevalence,389,248
2023,62850,Obesity,37.2,Crude prevalence,389,248
2023,62851,Physical Inactivity,26.0,Crude prevalence,330,266
2023,62851,Obesity,39.1,Crude prevalence,330,266
2023,62852,Physical Inactivity,23.6,Crude prevalence,150,130
2023,62852,Obesity,38.6,Crude prevalence,150,130
2023,62853,Physical Inactivity,25.0,Crude prevalence,927,734
2023,62853,Obesity,38.0,Crude prevalence,927,734
2023,62854,Physical Inactivity,24.9,Crude prevalence,1605,1303
2023,62854,Obesity,37.9,Crude prevalence,1605,1303
2023,62856,Physical Inactivity,25.8,Crude prevalence,332,256
2023,62856,Obesity,39.4,Crude prevalence,332,256
2023,62858,Physical Inactivity,28.8,Crude prevalence,2962,2288
2023,62858,Obesity,42.3,Crude prevalence,2962,2288
2023,62859,Physical Inactivity,28.0,Crude prevalence,5346,4140
2023,62859,Obesity,40.8,Crude prevalence,5346,4140
2023,62860,Physical Inactivity,24.7,Crude prevalence,507,393
2023,62860,Obesity,38.8,Crude prevalence,507,393
2023,62861,Physical Inactivity,28.2,Crude prevalence,91,74
2023,62861,Obesity,38.8,Crude prevalence,91,74
2023,62862,Physical Inactivity,26.3,Crude prevalence,316,264
2023,62862,Obesity,37.5,Crude prevalence,316,264
2023,62863,Physical Inactivity,26.4,Crude prevalence,9607,7531
2023,62863,Obesity,40.0,Crude prevalence,9607,7531
2023,62864,Physical Inactivity,25.7,Crude prevalence,23327,18026
2023,62864,Obesity,39.9,Crude prevalence,23327,18026
2023,62865,Physical Inactivity,26.9,Crude prevalence,2012,1615
2023,62865,Obesity,41.2,Crude prevalence,2012,1615
2023,62867,Physical Inactivity,26.7,Crude prevalence,484,390
2023,62867,Obesity,40.5,Crude prevalence,484,390
2023,62868,Physical Inactivity,24.3,Crude prevalence,1883,1405
2023,62868,Obesity,39.6,Crude prevalence,1883,1405
2023,62869,Physical Inactivity,27.3,Crude prevalence,2602,1999
2023,62869,Obesity,39.4,Crude prevalence,2602,1999
2023,62870,Physical Inactivity,25.7,Crude prevalence,1890,1543
2023,62870,Obesity,38.2,Crude prevalence,1890,1543
2023,62871,Physical Inactivity,27.1,Crude prevalence,588,462
2023,62871,Obesity,40.8,Crude prevalence,588,462
2023,62872,Physical Inactivity,26.2,Crude prevalence,1204,857
2023,62872,Obesity,40.0,Crude prevalence,1204,857
2023,62874,Physical Inactivity,24.0,Crude prevalence,347,280
2023,62874,Obesity,39.7,Crude prevalence,347,280
2023,62875,Physical Inactivity,22.5,Crude prevalence,1154,896
2023,62875,Obesity,36.3,Crude prevalence,1154,896
2023,62876,Physical Inactivity,24.3,Crude prevalence,198,166
2023,62876,Obesity,37.2,Crude prevalence,198,166
2023,62877,Physical Inactivity,21.9,Crude prevalence,447,366
2023,62877,Obesity,37.0,Crude prevalence,447,366
2023,62878,Physical Inactivity,26.0,Crude prevalence,341,260
2023,62878,Obesity,38.8,Crude prevalence,341,260
2023,62880,Physical Inactivity,31.9,Crude prevalence,698,527
2023,62880,Obesity,41.7,Crude prevalence,698,527
2023,62881,Physical Inactivity,26.9,Crude prevalence,11053,8484
2023,62881,Obesity,39.2,Crude prevalence,11053,8484
2023,62882,Physical Inactivity,32.0,Crude prevalence,2215,1653
2023,62882,Obesity,42.1,Crude prevalence,2215,1653
2023,62883,Physical Inactivity,23.6,Crude prevalence,660,502
2023,62883,Obesity,39.1,Crude prevalence,660,502
2023,62884,Physical Inactivity,26.3,Crude prevalence,2907,2328
2023,62884,Obesity,40.5,Crude prevalence,2907,2328
2023,62885,Physical Inactivity,25.6,Crude prevalence,777,571
2023,62885,Obesity,38.5,Crude prevalence,777,571
2023,62886,Physical Inactivity,25.8,Crude prevalence,368,296
2023,62886,Obesity,39.8,Crude prevalence,368,296
2023,62887,Physical Inactivity,25.3,Crude prevalence,270,214
2023,62887,Obesity,37.7,Crude prevalence,270,214
2023,62888,Physical Inactivity,26.0,Crude prevalence,1956,1567
2023,62888,Obesity,39.3,Crude prevalence,1956,1567
2023,62889,Physical Inactivity,24.6,Crude prevalence,803,624
2023,62889,Obesity,39.6,Crude prevalence,803,624
2023,62890,Physical Inactivity,24.6,Crude prevalence,2631,2011
2023,62890,Obesity,39.8,Crude prevalence,2631,2011
2023,62891,Physical Inactivity,25.3,Crude prevalence,546,438
2023,62891,Obesity,39.2,Crude prevalence,546,438
2023,62892,Physical Inactivity,22.6,Crude prevalence,291,221
2023,62892,Obesity,36.3,Crude prevalence,291,221
2023,62893,Physical Inactivity,22.5,Crude prevalence,904,736
2023,62893,Obesity,37.7,Crude prevalence,904,736
2023,62894,Physical Inactivity,22.6,Crude prevalence,1000,763
2023,62894,Obesity,37.9,Crude prevalence,1000,763
2023,62895,Physical Inactivity,25.6,Crude prevalence,1864,1427
2023,62895,Obesity,38.9,Crude prevalence,1864,1427
2023,62896,Physical Inactivity,29.5,Crude prevalence,11376,8969
2023,62896,Obesity,42.6,Crude prevalence,11376,8969
2023,62897,Physical Inactivity,26.2,Crude prevalence,435,342
2023,62897,Obesity,40.2,Crude prevalence,435,342
2023,62898,Physical Inactivity,22.3,Crude prevalence,2038,1550
2023,62898,Obesity,38.7,Crude prevalence,2038,1550
2023,62899,Physical Inactivity,26.2,Crude prevalence,1692,1216
2023,62899,Obesity,40.5,Crude prevalence,1692,1216
2023,62901,Physical Inactivity,24.4,Crude prevalence,22967,19125
2023,62901,Obesity,39.9,Crude prevalence,22967,19125
2023,62902,Physical Inactivity,24.5,Crude prevalence,4344,3472
2023,62902,Obesity,40.8,Crude prevalence,4344,3472
2023,62903,Physical Inactivity,23.7,Crude prevalence,2473,1961
2023,62903,Obesity,40.6,Crude prevalence,2473,1961
2023,62905,Physical Inactivity,26.3,Crude prevalence,633,510
2023,62905,Obesity,39.6,Crude prevalence,633,510
2023,62906,Physical Inactivity,30.8,Crude prevalence,7464,6033
2023,62906,Obesity,41.5,Crude prevalence,7464,6033
2023,62907,Physical Inactivity,25.8,Crude prevalence,2120,1637
2023,62907,Obesity,41.1,Crude prevalence,2120,1637
2023,62908,Physical Inactivity,27.0,Crude prevalence,454,360
2023,62908,Obesity,41.8,Crude prevalence,454,360
2023,62910,Physical Inactivity,25.2,Crude prevalence,2269,1742
2023,62910,Obesity,40.6,Crude prevalence,2269,1742
2023,62912,Physical Inactivity,25.6,Crude prevalence,1226,942
2023,62912,Obesity,39.4,Crude prevalence,1226,942
2023,62914,Physical Inactivity,39.4,Crude prevalence,1929,1539
2023,62914,Obesity,51.3,Crude prevalence,1929,1539
2023,62915,Physical Inactivity,26.5,Crude prevalence,506,390
2023,62915,Obesity,41.4,Crude prevalence,506,390
2023,62916,Physical Inactivity,25.1,Crude prevalence,1045,763
2023,62916,Obesity,39.5,Crude prevalence,1045,763
2023,62917,Physical Inactivity,26.4,Crude prevalence,2406,1879
2023,62917,Obesity,40.5,Crude prevalence,2406,1879
2023,62918,Physical Inactivity,21.4,Crude prevalence,10538,7888
2023,62918,Obesity,38.6,Crude prevalence,10538,7888
2023,62919,Physical Inactivity,28.8,Crude prevalence,768,625
2023,62919,Obesity,40.6,Crude prevalence,768,625
2023,62920,Physical Inactivity,26.3,Crude prevalence,3072,2472
2023,62920,Obesity,38.8,Crude prevalence,3072,2472
2023,62921,Physical Inactivity,30.5,Crude prevalence,342,280
2023,62921,Obesity,46.6,Crude prevalence,342,280
2023,62922,Physical Inactivity,25.1,Crude prevalence,2871,2318
2023,62922,Obesity,40.8,Crude prevalence,2871,2318
2023,62923,Physical Inactivity,30.0,Crude prevalence,497,384
2023,62923,Obesity,43.0,Crude prevalence,497,384
2023,62924,Physical Inactivity,25.2,Crude prevalence,2726,2148
2023,62924,Obesity,41.6,Crude prevalence,2726,2148
2023,62926,Physical Inactivity,27.7,Crude prevalence,2063,1630
2023,62926,Obesity,39.3,Crude prevalence,2063,1630
2023,62927,Physical Inactivity,26.7,Crude prevalence,399,306
2023,62927,Obesity,42.4,Crude prevalence,399,306
2023,62928,Physical Inactivity,23.2,Crude prevalence,176,136
2023,62928,Obesity,39.4,Crude prevalence,176,136
2023,62930,Physical Inactivity,27.3,Crude prevalence,5716,4472
2023,62930,Obesity,40.4,Crude prevalence,5716,4472
2023,62931,Physical Inactivity,28.6,Crude prevalence,1237,1039
2023,62931,Obesity,39.8,Crude prevalence,1237,1039
2023,62932,Physical Inactivity,27.5,Crude prevalence,1451,1133
2023,62932,Obesity,41.9,Crude prevalence,1451,1133
2023,62933,Physical Inactivity,22.1,Crude prevalence,1108,885
2023,62933,Obesity,37.9,Crude prevalence,1108,885
2023,62934,Physical Inactivity,27.3,Crude prevalence,882,701
2023,62934,Obesity,40.4,Crude prevalence,882,701
2023,62935,Physical Inactivity,24.7,Crude prevalence,2060,1562
2023,62935,Obesity,39.3,Crude prevalence,2060,1562
2023,62938,Physical Inactivity,26.6,Crude prevalence,2532,2067
2023,62938,Obesity,40.2,Crude prevalence,2532,2067
2023,62939,Physical Inactivity,24.4,Crude prevalence,3129,2465
2023,62939,Obesity,39.2,Crude prevalence,3129,2465
2023,62940,Physical Inactivity,28.3,Crude prevalence,397,323
2023,62940,Obesity,42.0,Crude prevalence,397,323
2023,62941,Physical Inactivity,29.3,Crude prevalence,706,535
2023,62941,Obesity,42.6,Crude prevalence,706,535
2023,62942,Physical Inactivity,28.9,Crude prevalence,567,456
2023,62942,Obesity,43.1,Crude prevalence,567,456
2023,62943,Physical Inactivity,30.5,Crude prevalence,653,515
2023,62943,Obesity,43.0,Crude prevalence,653,515
2023,62946,Physical Inactivity,26.6,Crude prevalence,12235,9525
2023,62946,Obesity,39.8,Crude prevalence,12235,9525
2023,62947,Physical Inactivity,25.9,Crude prevalence,533,457
2023,62947,Obesity,39.0,Crude prevalence,533,457
2023,62948,Physical Inactivity,25.8,Crude prevalence,12536,9614
2023,62948,Obesity,40.6,Crude prevalence,12536,9614
2023,62949,Physical Inactivity,27.2,Crude prevalence,780,606
2023,62949,Obesity,41.9,Crude prevalence,780,606
2023,62950,Physical Inactivity,27.9,Crude prevalence,193,135
2023,62950,Obesity,42.7,Crude prevalence,193,135
2023,62951,Physical Inactivity,25.2,Crude prevalence,5136,4056
2023,62951,Obesity,40.7,Crude prevalence,5136,4056
2023,62952,Physical Inactivity,26.2,Crude prevalence,3036,2342
2023,62952,Obesity,39.7,Crude prevalence,3036,2342
2023,62953,Physical Inactivity,23.4,Crude prevalence,350,254
2023,62953,Obesity,39.9,Crude prevalence,350,254
2023,62954,Physical Inactivity,28.0,Crude prevalence,442,357
2023,62954,Obesity,41.4,Crude prevalence,442,357
2023,62956,Physical Inactivity,29.4,Crude prevalence,875,688
2023,62956,Obesity,41.0,Crude prevalence,875,688
2023,62957,Physical Inactivity,28.2,Crude prevalence,733,576
2023,62957,Obesity,39.7,Crude prevalence,733,576
2023,62958,Physical Inactivity,20.0,Crude prevalence,2206,1766
2023,62958,Obesity,37.8,Crude prevalence,2206,1766
2023,62959,Physical Inactivity,24.8,Crude prevalence,27629,22082
2023,62959,Obesity,40.3,Crude prevalence,27629,22082
2023,62960,Physical Inactivity,27.7,Crude prevalence,10792,8373
2023,62960,Obesity,41.2,Crude prevalence,10792,8373
2023,62963,Physical Inactivity,34.5,Crude prevalence,544,392
2023,62963,Obesity,49.3,Crude prevalence,544,392
2023,62964,Physical Inactivity,34.4,Crude prevalence,1141,900
2023,62964,Obesity,48.2,Crude prevalence,1141,900
2023,62965,Physical Inactivity,21.5,Crude prevalence,126,88
2023,62965,Obesity,36.2,Crude prevalence,126,88
2023,62966,Physical Inactivity,27.0,Crude prevalence,14026,11009
2023,62966,Obesity,42.6,Crude prevalence,14026,11009
2023,62967,Physical Inactivity,22.7,Crude prevalence,246,210
2023,62967,Obesity,37.9,Crude prevalence,246,210
2023,62969,Physical Inactivity,28.7,Crude prevalence,350,272
2023,62969,Obesity,41.3,Crude prevalence,350,272
2023,62970,Physical Inactivity,32.4,Crude prevalence,583,466
2023,62970,Obesity,44.7,Crude prevalence,583,466
2023,62972,Physical Inactivity,22.5,Crude prevalence,1265,1004
2023,62972,Obesity,37.3,Crude prevalence,1265,1004
2023,62974,Physical Inactivity,25.3,Crude prevalence,1508,1192
2023,62974,Obesity,40.7,Crude prevalence,1508,1192
2023,62975,Physical Inactivity,27.9,Crude prevalence,266,234
2023,62975,Obesity,41.7,Crude prevalence,266,234
2023,62976,Physical Inactivity,35.2,Crude prevalence,392,319
2023,62976,Obesity,47.6,Crude prevalence,392,319
2023,62977,Physical Inactivity,20.8,Crude prevalence,678,551
2023,62977,Obesity,36.7,Crude prevalence,678,551
2023,62979,Physical Inactivity,27.2,Crude prevalence,1194,944
2023,62979,Obesity,39.6,Crude prevalence,1194,944
2023,62982,Physical Inactivity,27.0,Crude prevalence,1156,914
2023,62982,Obesity,38.7,Crude prevalence,1156,914
2023,62983,Physical Inactivity,27.7,Crude prevalence,1513,1211
2023,62983,Obesity,41.2,Crude prevalence,1513,1211
2023,62984,Physical Inactivity,28.7,Crude prevalence,1567,1232
2023,62984,Obesity,42.0,Crude prevalence,1567,1232
2023,62985,Physical Inactivity,22.5,Crude prevalence,895,722
2023,62985,Obesity,38.7,Crude prevalence,895,722
2023,62987,Physical Inactivity,23.2,Crude prevalence,1266,961
2023,62987,Obesity,38.3,Crude prevalence,1266,961
2023,62988,Physical Inactivity,30.7,Crude prevalence,1256,1057
2023,62988,Obesity,43.5,Crude prevalence,1256,1057
2023,62990,Physical Inactivity,30.1,Crude prevalence,940,756
2023,62990,Obesity,42.2,Crude prevalence,940,756
2023,62992,Physical Inactivity,32.7,Crude prevalence,785,654
2023,62992,Obesity,45.4,Crude prevalence,785,654
2023,62994,Physical Inactivity,26.4,Crude prevalence,659,507
2023,62994,Obesity,40.8,Crude prevalence,659,507
2023,62995,Physical Inactivity,40.7,Crude prevalence,6077,5270
2023,62995,Obesity,51.5,Crude prevalence,6077,5270
2023,62996,Physical Inactivity,33.6,Crude prevalence,517,435
2023,62996,Obesity,44.4,Crude prevalence,517,435
2023,62997,Physical Inactivity,23.6,Crude prevalence,623,455
2023,62997,Obesity,39.0,Crude prevalence,623,455
2023,62998,Physical Inactivity,25.4,Crude prevalence,357,294
2023,62998,Obesity,38.3,Crude prevalence,357,294
2023,62999,Physical Inactivity,27.0,Crude prevalence,1529,1210
2023,62999,Obesity,40.8,Crude prevalence,1529,1210
2023,63005,Physical Inactivity,17.9,Crude prevalence,19235,14494
2023,63005,Obesity,25.0,Crude prevalence,19235,14494
2023,63010,Physical Inactivity,26.5,Crude prevalence,35027,27412
2023,63010,Obesity,39.2,Crude prevalence,35027,27412
2023,85379,Obesity,30.0,Crude prevalence,49441,35067
2023,63011,Physical Inactivity,19.8,Crude prevalence,37495,28934
2023,63011,Obesity,26.3,Crude prevalence,37495,28934
2023,63012,Physical Inactivity,24.9,Crude prevalence,10711,7986
2023,63012,Obesity,39.5,Crude prevalence,10711,7986
2023,63013,Physical Inactivity,27.1,Crude prevalence,1663,1280
2023,63013,Obesity,38.6,Crude prevalence,1663,1280
2023,63014,Physical Inactivity,28.5,Crude prevalence,810,616
2023,63014,Obesity,39.2,Crude prevalence,810,616
2023,63015,Physical Inactivity,28.2,Crude prevalence,2317,1829
2023,63015,Obesity,39.6,Crude prevalence,2317,1829
2023,63016,Physical Inactivity,29.2,Crude prevalence,7881,6257
2023,63016,Obesity,40.8,Crude prevalence,7881,6257
2023,63017,Physical Inactivity,19.9,Crude prevalence,42773,34319
2023,63017,Obesity,24.5,Crude prevalence,42773,34319
2023,63019,Physical Inactivity,29.6,Crude prevalence,4456,3431
2023,63019,Obesity,41.3,Crude prevalence,4456,3431
2023,63020,Physical Inactivity,32.4,Crude prevalence,20408,15883
2023,63020,Obesity,42.8,Crude prevalence,20408,15883
2023,63021,Physical Inactivity,19.9,Crude prevalence,56680,44061
2023,63021,Obesity,26.9,Crude prevalence,56680,44061
2023,63023,Physical Inactivity,28.0,Crude prevalence,4844,3887
2023,63023,Obesity,40.3,Crude prevalence,4844,3887
2023,63025,Physical Inactivity,21.7,Crude prevalence,16742,12215
2023,63025,Obesity,31.0,Crude prevalence,16742,12215
2023,63026,Physical Inactivity,24.5,Crude prevalence,44648,34261
2023,63026,Obesity,34.1,Crude prevalence,44648,34261
2023,63028,Physical Inactivity,28.7,Crude prevalence,27924,21315
2023,63028,Obesity,40.5,Crude prevalence,27924,21315
2023,63030,Physical Inactivity,39.5,Crude prevalence,267,193
2023,63030,Obesity,46.2,Crude prevalence,267,193
2023,63031,Physical Inactivity,29.4,Crude prevalence,47609,36274
2023,63031,Obesity,35.2,Crude prevalence,47609,36274
2023,63033,Physical Inactivity,31.7,Crude prevalence,43175,33377
2023,63033,Obesity,38.6,Crude prevalence,43175,33377
